#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 11 09 09 00 188 14.0 17.1  3.64  8.33  6.30 191 1007.9  11.0 999.0 999.0 99.0 99.00
2007 11 09 10 00 198 10.5 12.8  3.71  8.33  6.37 193 1008.7  11.3 999.0 999.0 99.0 99.00
2007 11 09 11 00 201 11.2 14.0  3.55  8.33  6.40 200 1009.3  11.4 999.0 999.0 99.0 99.00
2007 11 09 12 00 226  9.4 11.4  3.17  8.33  6.47 203 1009.8  11.5 999.0 999.0 99.0 99.00
2007 11 09 13 00 218  7.6  8.9  2.97  7.69  6.34 204 1010.4  11.8 999.0 999.0 99.0 99.00
2007 11 09 14 00 205  6.6  8.0  3.53  8.33  7.11 210 1011.1  11.6 999.0 999.0 99.0 99.00
2007 11 09 15 00 191  7.1  9.5  4.11  9.09  7.98 226 1011.2  11.7 999.0 999.0 99.0 99.00
2007 11 09 16 00 184  6.0  7.3  4.39 12.50  8.31 273 1011.7  11.6 999.0 999.0 99.0 99.00
2007 11 09 17 00 177  5.8  6.9  4.45 12.50  8.57 271 1012.0  11.4 999.0 999.0 99.0 99.00
2007 11 09 18 00 180  5.8  6.9  4.57 12.50  8.81 269 1011.5  11.7 999.0 999.0 99.0 99.00
2007 11 09 19 00 185  6.4  8.0  4.26 12.50  8.34 270 1012.0  11.1 999.0 999.0 99.0 99.00
2007 11 09 20 00 177  5.2  6.1  4.39 12.50  8.62 268 1011.2  10.5 999.0 999.0 99.0 99.00
2007 11 09 21 00 165  6.3  7.6  4.38 12.50  8.71 269 1010.0  10.6 999.0 999.0 99.0 99.00
2007 11 09 22 00 174  6.8  8.1  4.27 12.50  8.45 265 1009.6  11.0 999.0 999.0 99.0 99.00
2007 11 09 23 00 176 10.9 13.2  4.15 12.50  7.93 260 1008.5  11.2 999.0 999.0 99.0 99.00
2007 11 10 00 00 174 11.1 13.6  3.77 11.11  6.97 258 1008.0  11.3 999.0 999.0 99.0 99.00
2007 11 10 01 00 174 11.4 13.7  3.99 12.50  7.30 266 1007.3  11.0 999.0 999.0 99.0 99.00
2007 11 10 02 00 173 11.9 14.7  3.64 11.11  6.88 272 1006.4  11.0 999.0 999.0 99.0 99.00
2007 11 10 03 00 176 11.3 13.7  3.21 11.11  6.53 278 1005.8  11.0 999.0 999.0 99.0 99.00
2007 11 10 05 00 180 12.7 15.2  3.51 11.11  6.85 279 1004.0  11.3 999.0 999.0 99.0 99.00
2007 11 10 06 00 183 12.7 15.8  3.55  7.69  6.48 195 1003.5  11.3 999.0 999.0 99.0 99.00
2007 11 10 07 00 191 11.8 14.4  4.33  7.69  6.94 189 1003.4  11.4 999.0 999.0 99.0 99.00
2007 11 10 08 00 188 10.3 12.7  3.87  7.69  6.84 177 1003.2  11.7 999.0 999.0 99.0 99.00
2007 11 10 09 00 195 12.2 14.6 99.00 99.00 99.00 999 1002.7  11.7 999.0 999.0 99.0 99.00
2007 11 10 10 00 280 11.2 15.3  3.80  9.09  6.67 231 1003.8  11.4 999.0 999.0 99.0 99.00
2007 11 10 11 00 284 11.1 14.5 99.00 99.00 99.00 999 1005.5  11.7 999.0 999.0 99.0 99.00
2007 11 10 12 00 282 10.4 12.6  3.65  9.09  6.71 214 1006.8  11.7 999.0 999.0 99.0 99.00
2007 11 10 13 00 297  8.6 11.2  3.26  9.09  6.55 206 1008.2  11.4 999.0 999.0 99.0 99.00
2007 11 10 14 00 293  7.7  9.6  3.53  9.09  6.80 207 1009.4  11.3 999.0 999.0 99.0 99.00
2007 11 10 15 00 292  5.5  7.1  3.60  8.33  6.73 233 1010.3  11.3 999.0 999.0 99.0 99.00
2007 11 10 16 00 291  5.8  7.2  3.36  9.09  6.65 228 1011.3  11.3 999.0 999.0 99.0 99.00
2007 11 10 17 00 283  2.8  4.0  3.04  9.09  6.85 249 1011.9  11.3 999.0 999.0 99.0 99.00
2007 11 10 18 00 326  1.3  2.4  3.14  8.33  7.01 215 1012.0  11.0 999.0 999.0 99.0 99.00
2007 11 10 19 00 280  0.2  1.0  3.18  9.09  7.14 243 1013.2  11.2 999.0 999.0 99.0 99.00
2007 11 10 20 00 120  0.8  1.9  3.28  9.09  7.27 254 1013.1  11.6 999.0 999.0 99.0 99.00
2007 11 10 21 00 220  3.1  4.2  3.30  9.09  7.57 248 1012.9  11.7 999.0 999.0 99.0 99.00
2007 11 10 22 00 203  2.9  3.8  3.28  9.09  7.41 266 1012.5  11.5 999.0 999.0 99.0 99.00
2007 11 10 23 00 190  3.0  4.0 99.00 99.00 99.00 999 1012.2  11.4 999.0 999.0 99.0 99.00
2007 11 11 00 00 193  3.7  4.7 99.00 99.00 99.00 999 1012.0  11.2 999.0 999.0 99.0 99.00
2007 11 11 01 00 175  4.8  5.7  4.39 12.50  8.88 280 1011.3  11.0 999.0 999.0 99.0 99.00
2007 11 11 02 00 194  4.5  5.5  3.78 12.50  8.44 282 1011.2  11.0 999.0 999.0 99.0 99.00
2007 11 11 03 00 198  6.1  7.4  4.08 12.50  8.58 283 1011.1  11.1 999.0 999.0 99.0 99.00
2007 11 11 04 00 194  6.8  8.2  3.82 12.50  8.59 285 1010.4  11.0 999.0 999.0 99.0 99.00
2007 11 11 05 00 186  8.5 10.4  3.88 12.50  8.52 280 1010.2  11.0 999.0 999.0 99.0 99.00
2007 11 11 06 00 188  9.4 11.2 99.00 99.00 99.00 999 1010.2  11.0 999.0 999.0 99.0 99.00
2007 11 11 07 00 213  8.1 11.1  3.80 12.50  8.43 283 1010.7   8.4 999.0 999.0 99.0 99.00
2007 11 11 08 00 227  7.4  9.4  3.87 12.50  8.15 283 1010.7  10.2 999.0 999.0 99.0 99.00
2007 11 11 09 00 245  7.3  9.1 99.00 99.00 99.00 999 1011.7  10.2 999.0 999.0 99.0 99.00
2007 11 11 10 00 256  7.0  8.8 99.00 99.00 99.00 999 1012.2  10.3 999.0 999.0 99.0 99.00
2007 11 11 11 00 261  7.0  9.1  4.22 12.50  8.51 288 1012.8  10.6 999.0 999.0 99.0 99.00
2007 11 11 12 00 236  5.1  6.5  4.04 12.50  8.04 289 1013.5  10.2 999.0 999.0 99.0 99.00
2007 11 11 13 00 241  5.7  7.2  3.76 12.50  8.05 294 1014.2  10.9 999.0 999.0 99.0 99.00
2007 11 11 14 00 232  6.2  7.2 99.00 99.00 99.00 999 1014.9  11.0 999.0 999.0 99.0 99.00
2007 11 11 15 00 212  6.8  8.4  4.04 12.50  8.22 287 1015.1  11.0 999.0 999.0 99.0 99.00
2007 11 11 16 00 203  6.3  7.7  3.76 12.50  8.14 288 1015.5  11.2 999.0 999.0 99.0 99.00
2007 11 11 17 00 201  8.5 10.0  3.54 12.50  7.87 291 1016.1  11.3 999.0 999.0 99.0 99.00
2007 11 11 18 00 197  8.2 11.2  3.91 12.50  8.27 284 1016.7  11.0 999.0 999.0 99.0 99.00
2007 11 11 19 00 196 11.0 13.6  3.82 12.50  7.92 294 1016.7  11.3 999.0 999.0 99.0 99.00
2007 11 11 20 00 188 11.4 14.5  3.63 12.50  7.33 281 1016.2  11.3 999.0 999.0 99.0 99.00
2007 11 11 21 00 187 11.8 14.5  3.89 12.50  7.67 290 1015.4  11.3 999.0 999.0 99.0 99.00
2007 11 11 22 00 190 12.3 14.9  3.69 11.11  7.02 283 1015.4  11.4 999.0 999.0 99.0 99.00
2007 11 11 23 00 182 12.9 15.6  3.99 11.11  7.14 287 1014.8  11.3 999.0 999.0 99.0 99.00
2007 11 12 00 00 185 13.4 16.1  4.15 11.11  6.90 279 1014.7  11.3 999.0 999.0 99.0 99.00
2007 11 12 01 00 170 15.3 18.8  4.21 12.50  6.62 282 1012.4  11.0 999.0 999.0 99.0 99.00
2007 11 12 02 00 178 14.5 18.3  4.17  6.67  6.60 195 1013.3  11.1 999.0 999.0 99.0 99.00
2007 11 12 03 00 186 14.4 17.9  3.97 12.50  6.48 291 1013.5  11.3 999.0 999.0 99.0 99.00
2007 11 12 04 00 175 14.9 18.6  3.85  7.69  6.58 218 1012.0  11.2 999.0 999.0 99.0 99.00
2007 11 12 05 00 178 13.9 17.1  4.08  7.14  6.79 193 1012.2  11.4 999.0 999.0 99.0 99.00
2007 11 12 06 00 168 14.4 17.9  4.35  7.69  7.06 190 1010.1  11.3 999.0 999.0 99.0 99.00
2007 11 12 07 00 170 14.2 18.2  4.45  7.69  7.31 999 1009.4  11.1 999.0 999.0 99.0 99.00
2007 11 12 08 00 169 14.9 18.1  4.42  8.33  7.35 214 1007.9  11.2 999.0 999.0 99.0 99.00
2007 11 12 09 00 173 15.8 19.0  5.26  8.33  7.58 210 1006.6  11.3 999.0 999.0 99.0 99.00
2007 11 12 10 00 177 16.5 20.9  5.49 11.11  7.83 269 1005.5  11.3 999.0 999.0 99.0 99.00
2007 11 12 11 00 169 17.4 21.8  5.88 12.50  8.18 999 1002.5  11.0 999.0 999.0 99.0 99.00
2007 11 12 12 00 165 17.9 22.4  6.50 14.29  8.34 265  999.3  11.7 999.0 999.0 99.0 99.00
2007 11 12 13 00 182 20.3 26.0  6.27  9.09  7.92 213  998.7  11.4 999.0 999.0 99.0 99.00
2007 11 12 14 00 176 20.6 27.5  6.22 10.00  7.69 999  997.0   9.6 999.0 999.0 99.0 99.00
2007 11 12 15 00 177 19.8 26.3  7.50  9.09  8.50 999  996.2   9.8 999.0 999.0 99.0 99.00
2007 11 12 16 00 180 19.4 24.1  7.90 11.11  8.86 999  995.9  10.2 999.0 999.0 99.0 99.00
2007 11 12 17 00 187 19.6 24.6  8.35 11.11  8.87 201  995.9  10.5 999.0 999.0 99.0 99.00
2007 11 12 18 00 194 18.2 23.5  8.91 11.11  9.05 209  996.9  11.0 999.0 999.0 99.0 99.00
2007 11 12 19 00 207 13.9 17.0  9.01 12.50  9.48 226  998.6  12.0 999.0 999.0 99.0 99.00
2007 11 12 20 00 269 10.8 14.4  8.75 12.50  9.80 224 1001.6  11.0 999.0 999.0 99.0 99.00
2007 11 12 21 00 273 11.6 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 11 12 23 00 272 10.9 14.9  7.69 12.50  9.77 205 1008.0  10.6 999.0 999.0 99.0 99.00
2007 11 13 00 00 266  8.0 10.6  8.39 12.50 10.00 216 1009.7  10.5 999.0 999.0 99.0 99.00
2007 11 13 01 00 272  8.5 10.9 99.00 99.00 99.00 999 1011.1  10.6 999.0 999.0 99.0 99.00
2007 11 13 02 00 280  9.5 13.4  6.75 12.50  9.72 201 1012.9   9.8 999.0 999.0 99.0 99.00
2007 11 13 03 00 275  7.8 10.4  6.16 12.50  9.54 210 1014.3  10.4 999.0 999.0 99.0 99.00
2007 11 13 04 00 270  7.8  9.5  6.12 12.50  9.78 220 1015.9  10.5 999.0 999.0 99.0 99.00
2007 11 13 05 00 275  7.3  9.3  6.14 12.50  9.41 235 1016.5  10.5 999.0 999.0 99.0 99.00
2007 11 13 06 00 275  7.9 11.0  5.91 12.50  9.48 239 1018.2  10.5 999.0 999.0 99.0 99.00
2007 11 13 07 00 268  7.1  9.0  5.48 12.50  8.67 251 1019.4  10.5 999.0 999.0 99.0 99.00
2007 11 13 08 00 280  7.2  9.6  5.54 12.50  8.90 256 1020.6  10.3 999.0 999.0 99.0 99.00
2007 11 13 09 00 284  8.0 99.0 99.00 99.00 99.00 999 9999.0  10.3 999.0 999.0 99.0 99.00
2007 11 13 10 00 282  7.7  9.6  6.10 12.50  9.01 267 1022.4  10.2 999.0 999.0 99.0 99.00
2007 11 13 11 00 295  8.3 10.4  6.09 12.50  8.91 264 1023.5  10.2 999.0 999.0 99.0 99.00
2007 11 13 12 00 287  7.2  9.7  5.44 12.50  8.43 270 1024.2  10.3 999.0 999.0 99.0 99.00
2007 11 13 13 00 313  6.3  8.3  5.49 12.50  8.72 260 1025.1   9.8 999.0 999.0 99.0 99.00
2007 11 13 14 00 300  5.1  6.7  4.97 12.50  8.32 264 1025.9  10.2 999.0 999.0 99.0 99.00
2007 11 13 15 00 292  4.5  6.3  4.55 12.50  8.43 272 1026.7  10.2 999.0 999.0 99.0 99.00
2007 11 13 16 00 291  4.2  5.6  4.66 11.11  8.80 258 1027.5  10.2 999.0 999.0 99.0 99.00
2007 11 13 17 00 297  3.6  5.1  3.76 12.50  8.65 265 1028.6  10.5 999.0 999.0 99.0 99.00
2007 11 13 18 00 311  3.3  5.1  3.84 12.50  8.95 261 1029.6  10.5 999.0 999.0 99.0 99.00
2007 11 13 19 00 324  2.4  3.6  3.66 12.50  9.02 260 1030.0  10.5 999.0 999.0 99.0 99.00
2007 11 13 20 00 322  1.9  3.6  3.82 12.50  9.45 260 1030.4  10.6 999.0 999.0 99.0 99.00
2007 11 13 21 00 354  2.0  2.9  3.76 12.50  9.31 259 1030.3  10.5 999.0 999.0 99.0 99.00
2007 11 13 22 00  20  1.3  2.2  4.01 11.11  9.25 264 1030.2  10.6 999.0 999.0 99.0 99.00
2007 11 13 23 00  18  1.2  2.9  3.56 11.11  8.53 266 1030.3  10.5 999.0 999.0 99.0 99.00
2007 11 14 00 00  11  1.5  2.6  3.64 11.11  8.41 267 1030.3  10.5 999.0 999.0 99.0 99.00
2007 11 14 01 00  48  2.0  3.3  3.78 11.11  8.24 271 1030.2  10.2 999.0 999.0 99.0 99.00
2007 11 14 02 00  54  2.3  3.5  3.92 11.11  8.36 262 1030.3  10.0 999.0 999.0 99.0 99.00
2007 11 14 03 00  56  3.5  5.2  3.67 11.11  8.07 269 1030.0   9.8 999.0 999.0 99.0 99.00
2007 11 14 04 00  55  5.3  7.3 99.00 99.00 99.00 999 1029.5   9.8 999.0 999.0 99.0 99.00
2007 11 14 05 00  55  6.4  8.2  3.64 11.11  8.55 260 1029.2   9.8 999.0 999.0 99.0 99.00
2007 11 14 06 00  59  7.1  8.8  3.27 11.11  8.01 266 1028.4   9.5 999.0 999.0 99.0 99.00
2007 11 14 07 00  61  7.2  8.9  3.09 11.11  7.91 269 1027.3   9.4 999.0 999.0 99.0 99.00
2007 11 14 08 00  61  7.4  9.7  3.06 11.11  8.13 276 1026.3   9.5 999.0 999.0 99.0 99.00
2007 11 14 09 00  83  7.5  9.3  2.78 11.11  7.93 279 1025.0   8.7 999.0 999.0 99.0 99.00
2007 11 14 10 00  74  9.8 12.1  2.79 12.50  7.72 281 1022.7   8.2 999.0 999.0 99.0 99.00
2007 11 14 11 00  79 11.3 14.4  2.63 12.50  6.58 275 1021.3   8.6 999.0 999.0 99.0 99.00
2007 11 14 12 00  84  9.7 11.6  2.55 12.50  6.50 262 1020.2   8.7 999.0 999.0 99.0 99.00
2007 11 14 13 00  99  9.2 10.9  2.21 12.50  6.50 262 1019.2   9.5 999.0 999.0 99.0 99.00
2007 11 14 14 00  95  9.2 10.8  2.17 11.11  6.39 257 1018.3   9.8 999.0 999.0 99.0 99.00
2007 11 14 15 00 100  8.9 11.3  2.15 11.11  5.97 277 1017.3  10.5 999.0 999.0 99.0 99.00
2007 11 14 16 00 108 10.5 12.8  2.13 11.11  5.82 267 1016.3  11.0 999.0 999.0 99.0 99.00
2007 11 14 17 00 116 10.4 12.7  2.28 11.11  6.17 271 1016.1  11.2 999.0 999.0 99.0 99.00
2007 11 14 18 00 124  9.7 12.0 99.00 99.00 99.00 999 1015.1  11.2 999.0 999.0 99.0 99.00
2007 11 14 19 00 128  6.9  8.2  1.89 11.11  5.59 274 1014.9  11.4 999.0 999.0 99.0 99.00
2007 11 14 20 00 130  6.5  8.1  1.59 10.00  5.42 270 1013.4  11.9 999.0 999.0 99.0 99.00
2007 11 14 21 00 140  8.7 10.5  1.71 11.11  5.67 254 1011.7  12.5 999.0 999.0 99.0 99.00
2007 11 14 22 00 152  9.9 11.8  1.53 10.00  5.24 265 1010.1  12.6 999.0 999.0 99.0 99.00
2007 11 14 23 00 158 10.4 13.0  1.65  5.26  4.98 160 1008.8  12.8 999.0 999.0 99.0 99.00
2007 11 15 00 00 172 13.1 17.5  1.79  5.26  5.01 156 1008.5  12.9 999.0 999.0 99.0 99.00
2007 11 15 01 00 169 16.3 20.2  2.38  6.25  5.35 174 1006.6  11.2 999.0 999.0 99.0 99.00
2007 11 15 02 00 165 15.4 18.6 99.00 99.00 99.00 999 1006.4  10.9 999.0 999.0 99.0 99.00
2007 11 15 03 00 169 14.3 17.5 99.00 99.00 99.00 999 1006.2  10.9 999.0 999.0 99.0 99.00
2007 11 15 04 00 182 13.7 16.8  2.98  7.14  5.68 179 1006.1  11.3 999.0 999.0 99.0 99.00
2007 11 15 05 00 178 12.6 15.2  3.04  7.14  5.73 177 1006.1  11.4 999.0 999.0 99.0 99.00
2007 11 15 07 00 190 12.9 16.3  3.00  7.69  5.81 184 1007.1  11.8 999.0 999.0 99.0 99.00
2007 11 15 08 00 192 12.0 15.1  2.95  7.14  5.82 183 1007.8  11.7 999.0 999.0 99.0 99.00
2007 11 15 09 00 204 11.5 14.3  3.90  9.09  6.82 215 1008.5  11.3 999.0 999.0 99.0 99.00
2007 11 15 10 00 201  9.3 10.9  4.23  9.09  7.16 217 1009.0  11.7 999.0 999.0 99.0 99.00
2007 11 15 11 00 194  8.1  9.8  3.60  9.09  6.77 234 1009.3  11.3 999.0 999.0 99.0 99.00
2007 11 15 12 00 191  9.2 10.9 99.00 99.00 99.00 999 1009.0  11.0 999.0 999.0 99.0 99.00
2007 11 15 13 00 199  8.0  9.6 99.00 99.00 99.00 999 1009.4  11.0 999.0 999.0 99.0 99.00
2007 11 15 14 00 195  7.7  9.4  3.60  9.09  7.21 231 1009.2  11.0 999.0 999.0 99.0 99.00
2007 11 15 15 00 197  7.4  9.6  4.16 10.00  7.97 238 1009.2  11.2 999.0 999.0 99.0 99.00
2007 11 15 16 00 194  7.9  9.6  4.92 14.29  8.76 249 1009.5  10.9 999.0 999.0 99.0 99.00
2007 11 15 17 00 180  8.6 10.8  5.45 14.29  9.64 245 1009.9  11.0 999.0 999.0 99.0 99.00
2007 11 15 18 00 177  8.7 10.1  5.06 14.29  9.66 240 1009.5  10.9 999.0 999.0 99.0 99.00
2007 11 15 19 00 180  8.5 10.1  4.98 14.29  9.68 238 1009.5  11.0 999.0 999.0 99.0 99.00
2007 11 15 20 00 178  9.4 11.8  5.02 14.29  9.38 238 1008.7  11.3 999.0 999.0 99.0 99.00
2007 11 15 21 00 175 10.3 12.2  4.97 12.50  8.87 244 1007.8  11.3 999.0 999.0 99.0 99.00
2007 11 15 22 00 174 11.1 14.0  4.40 12.50  8.28 248 1007.3  11.3 999.0 999.0 99.0 99.00
2007 11 15 23 00 175 12.6 15.4  4.35 12.50  7.80 239 1006.5  11.3 999.0 999.0 99.0 99.00
2007 11 16 00 00 178 13.4 17.3  4.68 12.50  7.64 242 1005.9  11.3 999.0 999.0 99.0 99.00
2007 11 16 01 00 180 13.6 17.4 99.00 99.00 99.00 999 1005.6  11.2 999.0 999.0 99.0 99.00
2007 11 16 02 00 180 15.2 18.4  4.96 10.00  7.22 245 1004.6  11.4 999.0 999.0 99.0 99.00
2007 11 16 03 00 180 15.2 18.0  4.96  7.69  7.23 216 1004.6  11.3 999.0 999.0 99.0 99.00
2007 11 16 04 00 183 14.7 19.1  4.92 11.11  7.26 242 1004.3  11.3 999.0 999.0 99.0 99.00
2007 11 16 05 00 190 15.1 18.1  4.95 10.00  7.43 242 1004.1  11.5 999.0 999.0 99.0 99.00
2007 11 16 06 00 202 14.9 17.8  5.11 12.50  7.61 257 1004.7  12.0 999.0 999.0 99.0 99.00
2007 11 16 07 00 211 10.2 12.3 99.00 99.00 99.00 999 1006.5  12.1 999.0 999.0 99.0 99.00
2007 11 16 08 00 216  7.4  9.8  5.05 11.11  8.32 238 1007.8  11.8 999.0 999.0 99.0 99.00
2007 11 16 10 00 191  4.4  5.7  4.54 12.50  8.25 248 1008.6  11.4 999.0 999.0 99.0 99.00
2007 11 16 11 00 185  5.5  6.6  3.91 12.50  7.91 250 1009.0  11.4 999.0 999.0 99.0 99.00
2007 11 16 12 00 191  5.4  6.9  4.01 12.50  8.23 245 1009.3  11.4 999.0 999.0 99.0 99.00
2007 11 16 13 00 248  6.8  8.7  4.00 12.50  8.06 245 1009.5  10.5 999.0 999.0 99.0 99.00
2007 11 16 14 00 203  3.8  5.4  3.99 12.50  8.24 253 1009.6  10.3 999.0 999.0 99.0 99.00
2007 11 16 15 00 200  4.3  5.8  3.83 10.00  7.91 250 1010.0  10.5 999.0 999.0 99.0 99.00
2007 11 16 16 00 200  3.9  5.2  3.77 11.11  7.95 242 1010.7  10.9 999.0 999.0 99.0 99.00
2007 11 16 17 00 298  2.4  3.6  3.91 12.50  8.04 256 1011.3  10.1 999.0 999.0 99.0 99.00
2007 11 16 18 00 186  1.8  3.1  3.96 11.11  8.06 260 1012.0  10.2 999.0 999.0 99.0 99.00
2007 11 16 19 00 195  2.4  3.5  4.60 12.50  8.44 270 1012.4  10.6 999.0 999.0 99.0 99.00
2007 11 16 20 00 211  3.8  5.0  4.33 11.11  8.35 260 1012.3  10.9 999.0 999.0 99.0 99.00
2007 11 16 21 00 214  2.3  3.4  4.26 12.50  8.26 262 1011.8  10.9 999.0 999.0 99.0 99.00
2007 11 16 22 00 210  1.1  2.3  4.66 11.11  8.83 262 1012.1  10.9 999.0 999.0 99.0 99.00
2007 11 16 23 00 180  2.0  3.2 99.00 99.00 99.00 999 1012.3  10.6 999.0 999.0 99.0 99.00
2007 11 17 00 00 180  2.6  3.7  4.42 12.50  8.87 262 1012.1  10.6 999.0 999.0 99.0 99.00
2007 11 17 01 00 166  2.9  4.7  5.36 14.29 10.17 265 1011.8  10.6 999.0 999.0 99.0 99.00
2007 11 17 02 00 182  2.6  3.7  5.19 14.29 10.13 264 1012.2  10.6 999.0 999.0 99.0 99.00
2007 11 17 03 00 162  2.4  3.5  4.84 14.29 10.04 263 1012.2  10.6 999.0 999.0 99.0 99.00
2007 11 17 04 00 175  3.6  5.1  4.65 14.29 10.39 261 1012.1  10.6 999.0 999.0 99.0 99.00
2007 11 17 05 00 180  3.5  5.0  5.01 14.29 10.74 262 1012.5  10.5 999.0 999.0 99.0 99.00
2007 11 17 06 00 186  3.0  3.8  5.22 16.67 11.11 266 1012.6  10.5 999.0 999.0 99.0 99.00
2007 11 17 07 00 176  2.8  3.6  5.28 14.29 11.09 265 1012.6  10.5 999.0 999.0 99.0 99.00
2007 11 17 08 00 174  3.5  4.9  4.68 14.29 10.26 265 1012.0  10.5 999.0 999.0 99.0 99.00
2007 11 17 09 00 164  3.8  5.5  4.88 14.29 10.73 271 1011.3  10.5 999.0 999.0 99.0 99.00
2007 11 17 10 00 175  3.9  5.1  6.16 14.29 11.65 277 1011.1  10.5 999.0 999.0 99.0 99.00
2007 11 17 11 00 150  4.4  6.9  5.76 14.29 11.15 282 1010.5  10.3 999.0 999.0 99.0 99.00
2007 11 17 12 00 148  4.4  7.5  5.45 14.29 10.59 287 1009.7  10.3 999.0 999.0 99.0 99.00
2007 11 17 13 00 140  4.6  7.3  5.40 14.29 10.35 281 1009.3  10.2 999.0 999.0 99.0 99.00
2007 11 17 14 00 126  5.0  8.0  5.03 14.29 10.14 282 1008.6  10.2 999.0 999.0 99.0 99.00
2007 11 17 15 00 140  6.0  8.7  5.03 14.29  9.78 275 1007.4  10.2 999.0 999.0 99.0 99.00
2007 11 17 16 00 145  7.6 10.0 99.00 99.00 99.00 999 1005.8  10.5 999.0 999.0 99.0 99.00
2007 11 17 17 00 150  4.3  7.3  4.40 14.29  9.51 279 1005.5  10.5 999.0 999.0 99.0 99.00
2007 11 17 18 00  32  2.1  3.5  4.23 14.29  9.37 272 1005.4  10.5 999.0 999.0 99.0 99.00
2007 11 17 19 00  36  3.8  5.3  4.08 14.29  9.13 272 1005.2  10.2 999.0 999.0 99.0 99.00
2007 11 17 20 00  37  1.7  3.2  4.32 16.67  9.43 274 1006.2  10.2 999.0 999.0 99.0 99.00
2007 11 17 21 00 234  5.1  6.8  4.19 14.29  9.53 273 1008.2  10.6 999.0 999.0 99.0 99.00
2007 11 17 22 00 285 12.1 14.7  4.13 14.29  9.33 282 1009.7  10.9 999.0 999.0 99.0 99.00
2007 11 17 23 00 292 10.5 12.9  4.34 14.29  9.02 288 1011.7  10.9 999.0 999.0 99.0 99.00
2007 11 18 00 00 289  8.0 10.5  4.11 14.29  8.59 284 1013.9  10.6 999.0 999.0 99.0 99.00
2007 11 18 01 00 276  6.9  9.1  3.64 14.29  8.09 292 1015.0  10.5 999.0 999.0 99.0 99.00
2007 11 18 02 00 275  7.6  9.7  4.23 12.50  8.36 286 1016.1  10.5 999.0 999.0 99.0 99.00
2007 11 18 03 00 287  7.3  9.4  4.63 14.29  8.43 290 1017.3  10.2 999.0 999.0 99.0 99.00
2007 11 18 04 00 282  5.8  7.1  4.35 12.50  8.04 298 1017.5  10.2 999.0 999.0 99.0 99.00
2007 11 18 05 00 284  4.5  6.3  4.79 12.50  8.73 283 1017.9  10.2 999.0 999.0 99.0 99.00
2007 11 18 06 00 290  3.0  4.8  4.07 11.11  7.70 288 1018.9  10.3 999.0 999.0 99.0 99.00
2007 11 18 07 00 316  2.4  3.8  4.34 12.50  8.11 287 1019.2  10.2 999.0 999.0 99.0 99.00
2007 11 18 08 00   5  1.2  2.9  4.26 12.50  8.06 273 1019.4  10.2 999.0 999.0 99.0 99.00
2007 11 18 09 00  69  1.2  3.1  3.44 12.50  7.94 277 1018.8  10.2 999.0 999.0 99.0 99.00
2007 11 18 10 00  74  1.7  3.1  3.60 12.50  8.22 278 1018.2  10.2 999.0 999.0 99.0 99.00
2007 11 18 11 00  61  2.6  4.1  3.40 12.50  8.26 278 1017.7   9.9 999.0 999.0 99.0 99.00
2007 11 18 12 00  85  2.6  4.6  3.27 14.29  8.60 277 1017.0   9.8 999.0 999.0 99.0 99.00
2007 11 18 13 00  86  2.8  4.3  3.47 14.29  8.86 275 1016.5   9.3 999.0 999.0 99.0 99.00
2007 11 18 14 00  96  3.5  4.9  3.19 12.50  8.48 275 1015.8   9.1 999.0 999.0 99.0 99.00
2007 11 18 15 00  94  4.2  5.4  3.07 12.50  8.65 276 1015.0   9.2 999.0 999.0 99.0 99.00
2007 11 18 16 00  93  4.2  5.9  3.34 12.50  8.88 280 1015.2   9.1 999.0 999.0 99.0 99.00
2007 11 18 17 00  99  5.3  6.8  3.14 12.50  8.48 286 1015.1   9.0 999.0 999.0 99.0 99.00
2007 11 18 18 00 109  4.6  6.7  2.83 12.50  7.97 277 1014.7   8.8 999.0 999.0 99.0 99.00
2007 11 18 19 00 107  3.1  5.4  3.12 12.50  8.55 285 1014.8   8.7 999.0 999.0 99.0 99.00
2007 11 18 20 00  92  1.9  3.4  3.40 12.50  8.99 288 1014.3   8.7 999.0 999.0 99.0 99.00
2007 11 18 21 00  96  3.0  4.3  3.43 11.11  8.92 288 1014.0   8.3 999.0 999.0 99.0 99.00
2007 11 18 22 00  96  3.0  4.8  3.22 12.50  8.81 296 1013.4   8.2 999.0 999.0 99.0 99.00
2007 11 18 23 00 103  2.5  4.7  3.26 12.50  9.13 292 1013.5   8.2 999.0 999.0 99.0 99.00
2007 11 19 00 00 110  2.1  4.1  3.31 12.50  9.09 286 1013.8   8.0 999.0 999.0 99.0 99.00
2007 11 19 01 00  92  1.4  2.9  3.21 12.50  9.07 291 1013.6   7.9 999.0 999.0 99.0 99.00
2007 11 19 02 00 100  2.2  3.9  3.33 12.50  9.12 285 1013.7   7.9 999.0 999.0 99.0 99.00
2007 11 19 03 00  91  1.3  2.5  3.03 12.50  9.22 285 1014.0   7.9 999.0 999.0 99.0 99.00
