#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC   mi    ft
2005 12 09 06 00  86  6.8  8.0  1.19 11.11  5.67 249 1026.1   6.6 999.0 999.0 99.0 99.00
2005 12 09 07 00  31  5.2  6.2  1.11 11.11  5.47 257 1028.5   6.6 999.0 999.0 99.0 99.00
2005 12 09 08 00  41  6.8  8.0  1.09 11.11  5.80 262 1028.9   6.6 999.0 999.0 99.0 99.00
2005 12 09 09 00  13  5.4  6.6  1.07 11.11  5.90 270 1028.9   7.5 999.0 999.0 99.0 99.00
2005 12 09 10 00  25  6.2  7.4  1.23 11.11  7.24 266 1029.1   7.1 999.0 999.0 99.0 99.00
2005 12 09 11 00  62  5.7  6.5  1.13 11.11  6.45 268 1028.9   6.7 999.0 999.0 99.0 99.00
2005 12 09 12 00  73  4.0  5.0  1.09 11.11  6.93 258 1028.4   6.7 999.0 999.0 99.0 99.00
2005 12 09 13 00  31  4.0  4.9  1.14 10.00  6.19 267 1028.9   6.7 999.0 999.0 99.0 99.00
2005 12 09 14 00  52  3.6  4.4  1.15 11.11  6.54 263 1029.0   6.7 999.0 999.0 99.0 99.00
2005 12 09 15 00  17  2.9  4.0  1.15 10.00  7.19 269 1029.2   6.7 999.0 999.0 99.0 99.00
2005 12 09 16 00  25  4.7  5.6  1.18 14.29  7.79 279 1029.8   6.6 999.0 999.0 99.0 99.00
2005 12 09 17 00  28  3.2  3.9  1.14  9.09  8.10 263 1029.9   6.6 999.0 999.0 99.0 99.00
2005 12 09 18 00  13  4.7  5.4  1.25 14.29  7.63 282 1030.3   6.5 999.0 999.0 99.0 99.00
2005 12 09 19 00  17  4.0  4.7  1.25 14.29  8.00 283 1029.9   6.7 999.0 999.0 99.0 99.00
2005 12 09 20 00   6  5.4  6.4  1.29 14.29  7.86 280 1029.3   7.0 999.0 999.0 99.0 99.00
2005 12 09 21 00  15  6.7  8.0  1.31 14.29  7.86 290 1028.9   7.0 999.0 999.0 99.0 99.00
2005 12 09 22 00  40  5.9  6.9  1.27 14.29  6.98 275 1028.2   6.7 999.0 999.0 99.0 99.00
2005 12 09 23 00  16  4.9  5.6  1.38 14.29  8.19 285 1028.4   7.4 999.0 999.0 99.0 99.00
2005 12 10 00 00  18  5.2  6.1  1.53 14.29  8.33 289 1028.8   7.8 999.0 999.0 99.0 99.00
2005 12 10 01 00  19  6.6  7.8  1.35 16.67  7.96 293 1028.5   8.3 999.0 999.0 99.0 99.00
2005 12 10 02 00  31  5.9  6.8  1.36 14.29  6.50 292 1028.2   8.3 999.0 999.0 99.0 99.00
2005 12 10 03 00  30  6.0  7.6  1.54 14.29  7.31 294 1028.0   8.2 999.0 999.0 99.0 99.00
2005 12 10 04 00  33  5.8  6.8  1.73 12.50  8.36 282 1027.7   7.9 999.0 999.0 99.0 99.00
2005 12 10 05 00  40  5.4  6.6  1.98 16.67  8.90 289 1027.8   7.9 999.0 999.0 99.0 99.00
2005 12 10 06 00  54  4.9  6.0  2.25 14.29  9.72 288 1028.1   7.7 999.0 999.0 99.0 99.00
2005 12 10 07 00  12  5.0  5.8  2.40 14.29 10.29 282 1028.3   7.5 999.0 999.0 99.0 99.00
2005 12 10 08 00  22  4.3  5.4  2.51 12.50  9.75 281 1027.6   7.5 999.0 999.0 99.0 99.00
2005 12 10 09 00  37  6.2  7.1  3.00 14.29 10.32 290 1027.0   7.5 999.0 999.0 99.0 99.00
2005 12 10 10 00  40  5.4  7.2  2.81 12.50 10.11 285 1026.6   7.4 999.0 999.0 99.0 99.00
2005 12 10 11 00  53  9.1 11.4  2.94 14.29  9.48 278 1026.0   7.7 999.0 999.0 99.0 99.00
2005 12 10 12 00  48  8.9 11.3  3.23 14.29  8.68 278 1025.8   8.1 999.0 999.0 99.0 99.00
2005 12 10 13 00  28  5.7  6.8  3.30 12.50  9.19 287 1025.6   7.4 999.0 999.0 99.0 99.00
2005 12 10 14 00  53  5.9  8.4  2.87 14.29  9.06 269 1025.2   7.9 999.0 999.0 99.0 99.00
2005 12 10 15 00  69  8.6 10.4  2.91 14.29  9.39 273 1024.4   7.5 999.0 999.0 99.0 99.00
2005 12 10 16 00  75  6.3  8.2  2.79 14.29  8.78 269 1024.5   7.9 999.0 999.0 99.0 99.00
2005 12 10 17 00  82  6.5  8.7  2.90 14.29  9.36 274 1024.8   8.0 999.0 999.0 99.0 99.00
2005 12 10 18 00  93  6.4  8.1  3.09 14.29  9.76 281 1025.0   8.2 999.0 999.0 99.0 99.00
2005 12 10 19 00  90  6.3  8.0 99.00 99.00 99.00 999 1024.8   8.2 999.0 999.0 99.0 99.00
2005 12 10 20 00  85  6.2  7.6  3.25 16.67 10.46 283 1023.8   8.6 999.0 999.0 99.0 99.00
2005 12 10 21 00  72  7.0  8.6  3.18 16.67  9.96 279 1023.0   9.4 999.0 999.0 99.0 99.00
2005 12 10 22 00  46  6.5  7.9  3.00 16.67  9.76 280 1022.3   9.8 999.0 999.0 99.0 99.00
2005 12 10 23 00  60  6.2  8.4  3.29 14.29 11.13 281 1021.5  10.4 999.0 999.0 99.0 99.00
2005 12 11 00 00  69  7.1  9.2  3.32 16.67 11.01 285 1020.9  10.6 999.0 999.0 99.0 99.00
2005 12 11 01 00  78  6.3  8.1  2.83 16.67  9.67 280 1020.5  10.5 999.0 999.0 99.0 99.00
2005 12 11 02 00  76  6.7  8.7  3.21 16.67 10.23 270 1019.9  10.2 999.0 999.0 99.0 99.00
2005 12 11 03 00  79  7.5  9.7  3.00 16.67  9.98 268 1019.3  10.2 999.0 999.0 99.0 99.00
2005 12 11 04 00  88  6.9  8.9  3.11 16.67  9.56 263 1019.2  10.2 999.0 999.0 99.0 99.00
2005 12 11 05 00 121  4.3  5.6  2.90 16.67 10.40 270 1019.6   9.8 999.0 999.0 99.0 99.00
2005 12 11 06 00 114  2.8  4.3  3.20 16.67 10.89 277 1020.1   9.7 999.0 999.0 99.0 99.00
2005 12 11 07 00 114  3.5  5.3  3.53 16.67 12.09 281 1020.0  10.1 999.0 999.0 99.0 99.00
2005 12 11 08 00 144  3.9  5.3  3.08 16.67 11.89 281 1020.1  10.2 999.0 999.0 99.0 99.00
2005 12 11 09 00 142  4.3  5.6  2.91 16.67 11.84 287 1020.2  10.2 999.0 999.0 99.0 99.00
2005 12 11 10 00 108  3.3  5.3  3.41 16.67 12.63 283 1020.3   9.3 999.0 999.0 99.0 99.00
2005 12 11 11 00 100  3.6  5.3  2.80 16.67 11.31 285 1020.4   8.7 999.0 999.0 99.0 99.00
2005 12 11 12 00 129  3.8  5.6  3.14 14.29 12.06 287 1020.2   9.3 999.0 999.0 99.0 99.00
2005 12 11 13 00 128  3.8  5.9  3.45 16.67 12.25 281 1020.1   9.0 999.0 999.0 99.0 99.00
2005 12 11 14 00 162  4.9  7.0  3.67 16.67 12.45 284 1020.1   9.7 999.0 999.0 99.0 99.00
2005 12 11 15 00 176  5.8  7.0  3.73 16.67 11.89 276 1020.2   9.7 999.0 999.0 99.0 99.00
2005 12 11 16 00 199  6.0  7.6  3.85 16.67 11.16 277 1020.6   8.7 999.0 999.0 99.0 99.00
2005 12 11 17 00 180  6.7  8.7  3.42 14.29 10.25 274 1020.9   8.6 999.0 999.0 99.0 99.00
2005 12 11 18 00 185  5.7  6.9  3.12 14.29  9.95 274 1021.5   9.0 999.0 999.0 99.0 99.00
2005 12 11 19 00 194  5.6  7.0  3.55 14.29 10.61 276 1021.8   9.0 999.0 999.0 99.0 99.00
2005 12 11 20 00 178  5.2  6.9  3.19 14.29 10.31 279 1021.3   9.3 999.0 999.0 99.0 99.00
2005 12 11 21 00 180  4.8  5.7  2.69 14.29  9.87 274 1021.1   9.4 999.0 999.0 99.0 99.00
2005 12 11 22 00 197  3.6  4.5  3.11 16.67 10.23 281 1021.1   9.5 999.0 999.0 99.0 99.00
2005 12 11 23 00 194  3.9  4.9  2.96 16.67 10.51 277 1020.9   9.5 999.0 999.0 99.0 99.00
2005 12 12 00 00 186  2.1  2.8  3.33 14.29 11.02 273 1021.0   9.7 999.0 999.0 99.0 99.00
2005 12 12 01 00 173  2.5  3.4  3.35 14.29 11.16 277 1021.0   9.7 999.0 999.0 99.0 99.00
2005 12 12 02 00 183  2.9  3.8  3.16 14.29 11.19 274 1021.0   9.7 999.0 999.0 99.0 99.00
2005 12 12 03 00 162  1.7  2.9  3.20 14.29 11.03 274 1020.9   9.6 999.0 999.0 99.0 99.00
2005 12 12 04 00 122  0.8  1.6  3.42 14.29 11.48 278 1020.8   9.7 999.0 999.0 99.0 99.00
2005 12 12 05 00 360  2.1  2.9  2.80 14.29 10.84 279 1020.5   9.5 999.0 999.0 99.0 99.00
2005 12 12 06 00 330  2.8  4.1  3.03 14.29 10.67 282 1020.7   9.5 999.0 999.0 99.0 99.00
2005 12 12 07 00 316  2.0  3.1  2.91 14.29 10.85 292 1020.6   9.4 999.0 999.0 99.0 99.00
2005 12 12 08 00 321  2.2  3.1  2.82 14.29 11.04 288 1020.5   9.4 999.0 999.0 99.0 99.00
2005 12 12 09 00  54  1.7  3.1  2.55 12.50 10.13 282 1020.2   9.0 999.0 999.0 99.0 99.00
2005 12 12 10 00   5  1.4  1.9  2.67 14.29 10.29 282 1020.3   9.0 999.0 999.0 99.0 99.00
2005 12 12 11 00  65  0.6  1.6  2.65 12.50 10.15 276 1020.3   9.0 999.0 999.0 99.0 99.00
2005 12 12 12 00 132  0.1  1.1  2.90 14.29 10.27 282 1020.0   8.7 999.0 999.0 99.0 99.00
2005 12 12 13 00  85  0.5  1.9  2.48 14.29  9.61 270 1019.7   8.9 999.0 999.0 99.0 99.00
2005 12 12 14 00 294  1.3  2.2  2.54 12.50  9.72 272 1019.7   9.0 999.0 999.0 99.0 99.00
2005 12 12 15 00 327  1.2  2.4  2.53 12.50  9.81 275 1019.8   9.0 999.0 999.0 99.0 99.00
2005 12 12 16 00 286  1.8  3.1  2.76 14.29 10.42 279 1019.7   9.0 999.0 999.0 99.0 99.00
2005 12 12 17 00 294  3.2  4.3  2.25 14.29  9.90 279 1020.3   8.7 999.0 999.0 99.0 99.00
2005 12 12 18 00 309  5.4  7.4  2.16 14.29 10.09 285 1020.6   8.7 999.0 999.0 99.0 99.00
2005 12 12 19 00 325  7.1  8.8  2.12 12.50  9.94 282 1020.7   8.9 999.0 999.0 99.0 99.00
2005 12 12 20 00 315  6.6  8.1  2.41 14.29  8.23 277 1020.5   9.5 999.0 999.0 99.0 99.00
2005 12 12 21 00 331  4.8  5.6  2.63 14.29  8.61 277 1020.4   9.1 999.0 999.0 99.0 99.00
2005 12 12 22 00 336  5.1  5.9  2.51 12.50  8.33 277 1020.6   9.0 999.0 999.0 99.0 99.00
2005 12 12 23 00 343  6.3  7.7  2.64 12.50  8.12 278 1021.0   9.4 999.0 999.0 99.0 99.00
2005 12 13 00 00 336  5.0  6.0  2.58 12.50  7.90 283 1021.5   9.1 999.0 999.0 99.0 99.00
2005 12 13 01 00 329  4.3  5.8  2.46 12.50  7.90 289 1021.9   9.0 999.0 999.0 99.0 99.00
2005 12 13 02 00 335  5.6  7.2  2.65 11.11  8.28 291 1022.1   8.9 999.0 999.0 99.0 99.00
2005 12 13 03 00 337  3.9  5.2  2.68 12.50  7.95 283 1022.4   8.7 999.0 999.0 99.0 99.00
2005 12 13 04 00 334  5.5  6.6  2.48 12.50  7.47 281 1022.5   8.7 999.0 999.0 99.0 99.00
2005 12 13 05 00 330  7.1  8.5  2.43 14.29  7.44 270 1022.7   8.7 999.0 999.0 99.0 99.00
2005 12 13 06 00 325  4.8  7.0  2.62 12.50  7.62 273 1023.4   8.6 999.0 999.0 99.0 99.00
2005 12 13 07 00 330  6.3  7.9  2.55 12.50  7.54 281 1023.7   8.7 999.0 999.0 99.0 99.00
2005 12 13 08 00 333  5.0  6.0  2.49 12.50  6.99 286 1024.2   8.7 999.0 999.0 99.0 99.00
2005 12 13 09 00 331  6.5  8.3  2.48 12.50  7.15 288 1024.2   8.7 999.0 999.0 99.0 99.00
2005 12 13 10 00 338  7.2  9.1  2.41 11.11  6.68 275 1024.4   8.7 999.0 999.0 99.0 99.00
2005 12 13 11 00 346  7.3  9.0  2.45 11.11  6.40 278 1025.2   8.7 999.0 999.0 99.0 99.00
2005 12 13 12 00 358  6.7  8.2  2.60 12.50  6.70 280 1025.3   8.6 999.0 999.0 99.0 99.00
2005 12 13 13 00 353  5.7  6.9  2.46 12.50  6.80 281 1025.7   8.3 999.0 999.0 99.0 99.00
2005 12 13 14 00 348  6.0  7.1  2.46 12.50  6.93 281 1025.9   8.3 999.0 999.0 99.0 99.00
2005 12 13 15 00   2  5.1  6.0  2.41  7.69  6.94 324 1026.5   8.3 999.0 999.0 99.0 99.00
2005 12 13 16 00 356  3.1  4.0  2.30 12.50  7.08 280 1026.7   8.2 999.0 999.0 99.0 99.00
2005 12 13 17 00  60  3.4  5.3  2.54 11.11  7.61 281 1027.3   7.4 999.0 999.0 99.0 99.00
2005 12 13 18 00 101  3.2  4.4  2.31 11.11  7.62 275 1027.5   7.8 999.0 999.0 99.0 99.00
2005 12 13 19 00 103  1.4  2.5  2.32 10.00  7.85 287 1027.9   7.9 999.0 999.0 99.0 99.00
2005 12 13 20 00  82  0.5  1.5  2.38 10.00  7.93 285 1027.9   8.0 999.0 999.0 99.0 99.00
2005 12 13 21 00  46  1.0  1.8  2.27 10.00  7.88 293 1027.4   7.9 999.0 999.0 99.0 99.00
2005 12 13 22 00  31  1.4  2.0  2.12 10.00  7.47 296 1027.3 999.0 999.0 999.0 99.0 99.00
2005 12 13 23 00  26  1.7  2.6  2.07 12.50  7.31 271 1027.4   7.6 999.0 999.0 99.0 99.00
2005 12 14 00 00  21  2.9  3.9  2.12 12.50  7.64 280 1027.7   7.5 999.0 999.0 99.0 99.00
2005 12 14 01 00  59  2.1  2.8  1.97 10.00  7.29 285 1028.1   7.0 999.0 999.0 99.0 99.00
2005 12 14 02 00  27  1.7  2.6  1.98 12.50  7.16 277 1027.9   7.0 999.0 999.0 99.0 99.00
2005 12 14 03 00   8  3.3  4.3  1.86 11.11  6.93 275 1027.4   7.1 999.0 999.0 99.0 99.00
2005 12 14 04 00  15  3.2  4.1  1.74 11.11  6.94 287 1027.4   7.0 999.0 999.0 99.0 99.00
2005 12 14 05 00  53  2.9  3.7  1.81 11.11  6.96 283 1027.4   6.3 999.0 999.0 99.0 99.00
2005 12 14 06 00  40  4.5  5.7  1.92 11.11  7.43 289 1027.3   6.2 999.0 999.0 99.0 99.00
2005 12 14 07 00  37  5.8  6.6  1.83 11.11  7.54 283 1027.3   6.4 999.0 999.0 99.0 99.00
2005 12 14 08 00  48  5.9  6.9  1.69 11.11  7.37 292 1027.1   5.6 999.0 999.0 99.0 99.00
2005 12 14 09 00  49  5.2  6.4  1.79 11.11  7.14 286 1026.9   5.0 999.0 999.0 99.0 99.00
2005 12 14 10 00  48  5.0  6.4  1.82 11.11  6.82 283 1026.8   4.7 999.0 999.0 99.0 99.00
2005 12 14 11 00  58  6.0  7.4  1.84 11.11  6.49 272 1026.7   5.1 999.0 999.0 99.0 99.00
2005 12 14 12 00  61  6.2  7.6  1.95 11.11  6.57 279 1025.8   5.2 999.0 999.0 99.0 99.00
2005 12 14 13 00  47  6.3  7.4  1.82 10.00  6.35 284 1025.6   5.3 999.0 999.0 99.0 99.00
2005 12 14 14 00  52  4.6  5.8  1.75 11.11  6.00 291 1025.5   5.2 999.0 999.0 99.0 99.00
2005 12 14 15 00  37  4.8  5.9  1.69 11.11  5.95 282 1025.2   5.1 999.0 999.0 99.0 99.00
2005 12 14 16 00  38  6.3  7.5  1.72 11.11  6.27 292 1024.7   5.7 999.0 999.0 99.0 99.00
2005 12 14 17 00  44  5.6  6.6  1.80 11.11  6.55 286 1025.1   5.8 999.0 999.0 99.0 99.00
2005 12 14 18 00  52  5.4  6.3  1.61 11.11  6.21 281 1025.0   5.6 999.0 999.0 99.0 99.00
2005 12 14 19 00  42  5.8  6.9  1.52 11.11  5.84 292 1025.0   5.9 999.0 999.0 99.0 99.00
2005 12 14 20 00  51  5.3  6.4  1.58 11.11  5.89 296 1024.5   5.9 999.0 999.0 99.0 99.00
2005 12 14 21 00  32  4.8  5.7  1.75 11.11  6.25 296 1024.1   6.3 999.0 999.0 99.0 99.00
2005 12 14 22 00  32  5.6  6.5  1.65 10.00  6.57 289 1023.5   7.1 999.0 999.0 99.0 99.00
2005 12 14 23 00  23  5.8  6.9  1.65 14.29  6.49 261 1023.6   7.4 999.0 999.0 99.0 99.00
2005 12 15 00 00  25  5.8  6.7  1.85 14.29  6.88 258 1023.6   7.1 999.0 999.0 99.0 99.00
2005 12 15 01 00  25  5.4  6.2  1.77 14.29  6.77 261 1023.6   7.1 999.0 999.0 99.0 99.00
2005 12 15 02 00  17  5.6  6.6  1.76 14.29  7.01 263 1023.6   7.0 999.0 999.0 99.0 99.00
2005 12 15 03 00  27  4.5  5.6  2.02 14.29  7.92 260 1023.5   6.8 999.0 999.0 99.0 99.00
2005 12 15 04 00  45  3.8  4.7  1.85 14.29  7.24 260 1023.4   7.0 999.0 999.0 99.0 99.00
2005 12 15 05 00  67  7.2  8.4  2.10 14.29  7.85 265 1022.7   7.0 999.0 999.0 99.0 99.00
2005 12 15 06 00  53  7.9  9.7  1.88 14.29  6.42 267 1022.5   6.3 999.0 999.0 99.0 99.00
2005 12 15 07 00  59  7.6  9.1  2.14 16.67  7.67 270 1022.7   6.4 999.0 999.0 99.0 99.00
2005 12 15 08 00  49  7.7  9.6  1.95 14.29  7.24 261 1022.4   6.2 999.0 999.0 99.0 99.00
2005 12 15 09 00  59  7.9  9.4  2.27 14.29  7.85 266 1021.9   6.3 999.0 999.0 99.0 99.00
2005 12 15 10 00  66  7.9  9.6  2.14 14.29  7.11 261 1021.6   6.0 999.0 999.0 99.0 99.00
2005 12 15 11 00  67  7.9  9.8  2.29 14.29  7.95 268 1021.7   6.3 999.0 999.0 99.0 99.00
2005 12 15 12 00  72  7.5  9.4  2.14 14.29  7.33 265 1021.2   6.3 999.0 999.0 99.0 99.00
2005 12 15 13 00  58  6.9  8.7  2.10 14.29  7.16 262 1021.2   5.9 999.0 999.0 99.0 99.00
2005 12 15 14 00  59  7.9  9.5  2.31 14.29  7.75 269 1021.1   5.7 999.0 999.0 99.0 99.00
2005 12 15 15 00  58  8.2 10.0  2.24 14.29  7.44 274 1020.5   5.8 999.0 999.0 99.0 99.00
2005 12 15 16 00  53  7.9  9.3  2.30 14.29  7.40 269 1020.4   6.1 999.0 999.0 99.0 99.00
2005 12 15 17 00  49  6.7  8.2  2.24 14.29  7.76 267 1020.5   6.3 999.0 999.0 99.0 99.00
2005 12 15 18 00  56  7.2  9.0  1.83 14.29  6.49 268 1020.6   6.0 999.0 999.0 99.0 99.00
2005 12 15 19 00  61  7.6  9.2  1.80 12.50  6.61 267 1020.2   5.8 999.0 999.0 99.0 99.00
2005 12 15 20 00  85  8.0  9.5  2.11 14.29  7.58 263 1019.5   6.3 999.0 999.0 99.0 99.00
2005 12 15 21 00  84  6.1  7.6  1.97 14.29  7.82 265 1019.0   6.6 999.0 999.0 99.0 99.00
2005 12 15 22 00  92  4.4  5.6  1.90 12.50  7.38 254 1018.7   7.1 999.0 999.0 99.0 99.00
2005 12 15 23 00  55  4.7  6.1  1.93 12.50  8.16 261 1018.8   7.2 999.0 999.0 99.0 99.00
2005 12 16 00 00  59  6.4  7.6  1.79 11.11  8.03 265 1019.0   7.1 999.0 999.0 99.0 99.00
2005 12 16 01 00  39  5.2  6.6  1.78 12.50  7.81 268 1018.8   6.7 999.0 999.0 99.0 99.00
2005 12 16 02 00  65  5.7  7.3  1.70 12.50  7.63 275 1018.1   6.7 999.0 999.0 99.0 99.00
2005 12 16 03 00  71  6.8  8.5  1.74 12.50  7.28 267 1017.4   6.4 999.0 999.0 99.0 99.00
2005 12 16 04 00  73  6.8  8.2  1.67 12.50  6.36 262 1017.6   6.0 999.0 999.0 99.0 99.00
2005 12 16 05 00  71  6.6  7.8  1.61 12.50  6.30 264 1017.5   5.5 999.0 999.0 99.0 99.00
2005 12 16 06 00  76  7.2  8.4  1.73 12.50  6.79 266 1017.1   5.8 999.0 999.0 99.0 99.00
2005 12 16 07 00  87  7.3  9.1  2.04 20.00  7.53 277 1016.6   5.9 999.0 999.0 99.0 99.00
2005 12 16 08 00  88  6.7  8.1  1.79 11.11  7.22 269 1016.7   5.9 999.0 999.0 99.0 99.00
2005 12 16 09 00  81  8.3  9.9  2.09 16.67  7.79 287 1015.9   5.6 999.0 999.0 99.0 99.00
2005 12 16 10 00  78  7.1  8.7  1.93 16.67  7.34 278 1015.7   5.3 999.0 999.0 99.0 99.00
2005 12 16 11 00 103  6.5  9.5  2.26 16.67  7.69 287 1016.4   5.8 999.0 999.0 99.0 99.00
2005 12 16 12 00  86  2.1  3.6  2.21 16.67  8.33 281 1016.5   5.1 999.0 999.0 99.0 99.00
2005 12 16 13 00  62  2.4  3.6  1.95 16.67  8.08 282 1015.7   5.4 999.0 999.0 99.0 99.00
2005 12 16 14 00 146  1.6  2.9  1.84 16.67  8.27 283 1015.8   6.0 999.0 999.0 99.0 99.00
2005 12 16 15 00 128  2.1  3.3  2.03 16.67  9.50 282 1015.7   6.3 999.0 999.0 99.0 99.00
2005 12 16 16 00  86  7.1  8.7  2.15 14.29  8.06 283 1014.3   5.9 999.0 999.0 99.0 99.00
2005 12 16 17 00  82  7.6  8.9  2.20 16.67  7.16 279 1014.1   5.4 999.0 999.0 99.0 99.00
2005 12 16 18 00  80  7.8  9.8  2.14 14.29  7.26 281 1014.0   5.2 999.0 999.0 99.0 99.00
2005 12 16 19 00  98  5.8  7.2  1.99 16.67  7.29 283 1014.0   5.3 999.0 999.0 99.0 99.00
2005 12 16 20 00 122  4.3 99.0 99.00 99.00 99.00 999 9999.0   6.3 999.0 999.0 99.0 99.00
2005 12 16 21 00 187  2.1  3.4  1.96 14.29  8.06 276 1013.5   7.1 999.0 999.0 99.0 99.00
2005 12 16 22 00 194  3.4  4.8  1.77 14.29  8.44 279 1013.0   7.2 999.0 999.0 99.0 99.00
2005 12 16 23 00 155  2.6  3.5  2.08 14.29  9.92 277 1013.1   7.1 999.0 999.0 99.0 99.00
2005 12 17 00 00 133  2.6  3.7  2.06 14.29  9.33 285 1013.1   7.1 999.0 999.0 99.0 99.00
2005 12 17 01 00 121  2.4  3.6  1.84 14.29  9.59 275 1012.8   7.1 999.0 999.0 99.0 99.00
2005 12 17 02 00  83  4.5  6.0  2.17 14.29 10.69 278 1012.5   7.3 999.0 999.0 99.0 99.00
2005 12 17 03 00  78  4.0  5.1  2.50 14.29 11.08 278 1012.7   7.1 999.0 999.0 99.0 99.00
2005 12 17 04 00  81  4.6  6.0  2.19 14.29  8.64 278 1012.2   7.1 999.0 999.0 99.0 99.00
2005 12 17 05 00 108  4.7  6.1  2.43 14.29  8.85 270 1011.9   7.1 999.0 999.0 99.0 99.00
2005 12 17 06 00 107  4.6  5.9  2.36 14.29  9.13 273 1011.9   7.1 999.0 999.0 99.0 99.00
2005 12 17 07 00 135  2.0  3.2  2.72 14.29  9.23 274 1012.0   7.4 999.0 999.0 99.0 99.00
2005 12 17 08 00 168  2.2  3.1  2.48 14.29  9.26 265 1011.8   7.5 999.0 999.0 99.0 99.00
2005 12 17 09 00 106  2.7  6.9  2.27 14.29  9.87 262 1012.0   7.2 999.0 999.0 99.0 99.00
2005 12 17 10 00  88  6.5  8.2  2.30 14.29  9.05 262 1012.0   6.3 999.0 999.0 99.0 99.00
2005 12 17 11 00  85  5.7  7.0  2.29 14.29  9.02 259 1012.1   6.3 999.0 999.0 99.0 99.00
2005 12 17 12 00  81  7.7  9.7  2.38 14.29  8.63 259 1012.1   5.9 999.0 999.0 99.0 99.00
2005 12 17 13 00  92  8.8 10.4  2.61 14.29  8.46 264 1011.7   5.9 999.0 999.0 99.0 99.00
2005 12 17 14 00  96  8.1 10.7  2.96 14.29  8.51 261 1011.7   5.9 999.0 999.0 99.0 99.00
2005 12 17 15 00  97  8.4 10.6  3.22 16.67  8.82 261 1012.1   5.7 999.0 999.0 99.0 99.00
2005 12 17 16 00  96  9.0 11.7  3.29 14.29  9.00 259 1012.3   5.4 999.0 999.0 99.0 99.00
2005 12 17 17 00  94  9.4 11.6  4.34 16.67 10.51 255 1012.7   5.3 999.0 999.0 99.0 99.00
2005 12 17 18 00  91  9.7 12.1  4.39 16.67  9.84 257 1013.0   5.1 999.0 999.0 99.0 99.00
2005 12 17 19 00  86  9.8 13.3  3.50 16.67  7.85 252 1013.1   5.5 999.0 999.0 99.0 99.00
2005 12 17 20 00  88 10.0 12.7  3.62 14.29  8.25 247 1012.9   5.8 999.0 999.0 99.0 99.00
2005 12 17 21 00  85 10.4 12.6  3.46 16.67  8.09 250 1012.3   5.9 999.0 999.0 99.0 99.00
2005 12 17 22 00  84 11.2 13.8  3.37 16.67  8.17 251 1011.9   6.3 999.0 999.0 99.0 99.00
2005 12 17 23 00  86 10.8 12.8  2.84 14.29  7.24 252 1011.9   6.6 999.0 999.0 99.0 99.00
2005 12 18 00 00  84 11.9 14.3  3.08 16.67  7.23 259 1011.9   6.3 999.0 999.0 99.0 99.00
2005 12 18 01 00  75 12.2 15.5  3.36 16.67  7.60 263 1012.3   5.8 999.0 999.0 99.0 99.00
2005 12 18 02 00  86 12.5 15.3  3.20 16.67  7.36 264 1012.7   5.3 999.0 999.0 99.0 99.00
2005 12 18 03 00  85 11.5 14.3  3.10 14.29  7.01 262 1013.0   4.9 999.0 999.0 99.0 99.00
2005 12 18 04 00  90 10.8 12.8  3.10 14.29  7.44 259 1012.9   4.9 999.0 999.0 99.0 99.00
2005 12 18 05 00  85 11.0 13.4  3.48 16.67  7.49 269 1012.8   4.3 999.0 999.0 99.0 99.00
2005 12 18 06 00  86 11.3 13.7  3.66 16.67  7.48 263 1012.7   4.6 999.0 999.0 99.0 99.00
2005 12 18 07 00  83 11.3 13.7  4.00 16.67  8.16 266 1012.8   4.3 999.0 999.0 99.0 99.00
2005 12 18 08 00  83 12.4 16.1 99.00 99.00 99.00 999 1012.7   4.3 999.0 999.0 99.0 99.00
2005 12 18 09 00  85 12.2 15.1  3.25 14.29  7.03 256 1012.5   4.4 999.0 999.0 99.0 99.00
2005 12 18 10 00  84 12.6 15.2  3.34 14.29  6.91 259 1011.7   4.3 999.0 999.0 99.0 99.00
2005 12 18 11 00  87 13.8 16.3  3.42 14.29  6.81 258 1011.0   4.2 999.0 999.0 99.0 99.00
2005 12 18 12 00  89 13.1 16.7  3.78 14.29  7.00 262 1010.5   4.4 999.0 999.0 99.0 99.00
2005 12 18 13 00  83 15.3 18.1  3.64 14.29  6.96 252 1009.2   4.3 999.0 999.0 99.0 99.00
2005 12 18 14 00  89 15.1 18.2  3.63 11.11  6.73 217 1008.6   4.3 999.0 999.0 99.0 99.00
2005 12 18 15 00  78 14.6 18.7  3.61 10.00  6.74 205 1008.8   4.8 999.0 999.0 99.0 99.00
2005 12 18 16 00  83 15.2 18.8  3.39  5.88  6.18  96 1008.1   4.7 999.0 999.0 99.0 99.00
2005 12 18 17 00  86 15.5 19.6  3.38 14.29  6.21 259 1007.9   5.1 999.0 999.0 99.0 99.00
2005 12 18 18 00  81 14.4 17.2  3.21 14.29  6.21 257 1007.9   5.0 999.0 999.0 99.0 99.00
2005 12 18 19 00  84 14.4 17.5  3.01  5.88  5.93  88 1007.7   5.1 999.0 999.0 99.0 99.00
2005 12 18 20 00  83 13.2 16.4 99.00 99.00 99.00 999 1007.3   5.3 999.0 999.0 99.0 99.00
